MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price
0.7027985350041842,0.5531257336938771,0.7390647835126105,0.04366620913533947,0.012194447145694398,0.22083666841819616,0.32133932773969276,0.36455938489537354,0.13061572345347627
0.8707721098798741,0.5120777683750505,0.30709914235645275,0.07843886246641507,0.5917141395193861,0.6881006599962586,0.2088047119488663,0.6567547705757596,0.8748485627382105
0.6466002164902676,0.1565841956792573,0.4043033465703275,0.030137190478894293,0.6765113750504791,0.893055636772817,0.3915980484390611,0.24792993631572313,0.6732391308551734
0.2612588277300061,0.2815518755808848,0.6912427945859245,0.435799629035692,0.8782005208149902,0.7620931650912323,0.6357311179370829,0.9509959198822124,0.013219441464744852
0.42943171305604555,0.7881430955187878,0.0905376247001175,0.7193558401579292,0.13209746054756633,0.9297418842805149,0.2592538858759659,0.9012732243399015,0.7484502140521859
0.8280359634100068,0.5825932481002165,0.6032842939432237,0.24848800598941256,0.8213814524027925,0.055121600735714704,0.6891808902765109,0.5258099788323197,0.5539788227456941
0.9630649101631479,0.4244326797204584,0.21665657305891217,0.4086875019055951,0.1112526403688866,0.05197739328477524,0.3943414071128971,0.8761145380477592,0.2763127629366191
0.8802458856041157,0.3193291643515065,0.656548157483074,0.08337580959777935,0.9717739781271388,0.6886419881848038,0.7686782685043385,0.6417437697989585,0.1691435149862084
0.12459189190164188,0.09262477731594632,0.11917971520913562,0.04019323702537991,0.14860090749123078,0.8838884522027668,0.40707167396138566,0.008029634794529894,0.5257300464359861
0.7852153842169408,0.720980592751603,0.5131541132018892,0.6591131331992052,0.59769320036737,0.592350395742446,0.5430985250413962,0.17462967337732438,0.5370224761885504
0.21019982348132416,0.6816085262412397,0.30885480107255037,0.5825396723357668,0.7812831703968687,0.8395942415070309,0.8881024321512132,0.9806127097487736,0.9976700145315368
0.2836237709820201,0.00403354237798792,0.7899141409614322,0.8054153688516282,0.8802601633644097,0.21247026246398892,0.09430377883954477,0.787388502373391,0.48239302401460615
0.12275541947220792,0.06407664774147459,0.8269500275084777,0.7059655223648844,0.8023623093172526,0.9744172417794262,0.32891594386495815,0.505454472495066,0.29378771088819833
0.26185490772976106,0.2634730226815859,0.5264701194393825,0.9288264265319711,0.7648417513460032,0.042452140176548414,0.6499453004045629,0.22608072657256573,0.9584699600569832
0.5081030220071068,0.08402899760137228,0.49816908942879723,0.4251804658808984,0.44028250246416045,0.727734565825075,0.3988163221574619,0.7559784037690656,0.5559531023794829
0.11015612541210995,0.8771888680295148,0.2696817030549269,0.5875798132498955,0.04888379205234139,0.7219481950999982,0.18186313907214569,0.014876490586731905,0.5678759121158675
0.1350210066443739,0.12551674555481018,0.6151723396529922,0.9790691374974493,0.7023956112125495,0.4260876330024458,0.8781037972470883,0.4469103847105489,0.590115442723974
0.23774781846729265,0.7493054102578209,0.3148000752243887,0.5720352667867851,0.23242965425590711,0.42506827746399756,0.6298741305602428,0.29626199399818764,0.517830272808214
0.6948958385061055,0.9066366611270062,0.31256153228185324,0.2431566041626796,0.5115967374687893,0.5815593928532198,0.009808219817800223,0.7963431984009322,0.21690947887487977
0.4254352928466787,0.9511620379790179,0.492551489656632,0.6110089709689082,0.02057425633127552,0.6416302359966624,0.4096785831412477,0.4187338408560062,0.5210639226530001
0.4905490088679144,0.24848677310855438,0.006232218219818786,0.9160635118039075,0.19065461410243056,0.374790811383957,0.4548703872446229,0.9531398127308057,0.42871341679872466
0.1182447316334515,0.920709713447767,0.348187138177095,0.7371838193271993,0.9859233158800622,0.7105484626991662,0.8997085553528916,0.034531357052839384,0.7657966773914796
0.5846248756558148,0.957188294192336,0.5176192218470663,0.8898001747316503,0.6715343790193049,0.13558758896690648,0.4215660186107748,0.22283685580583035,0.00657747153098065
0.04996558033774667,0.3509455673909727,0.9533292580218581,0.7093225523506074,0.0735643327389448,0.46392405715643803,0.23597582504727166,0.12189339028046675,0.18752985705405445
0.6984630919491354,0.22378957514667974,0.0034970906055860063,0.043827215728300395,0.7413356014958512,0.791033138639985,0.5309696765472359,0.2811230645561831,0.1659835780507497
0.8439637618276443,0.6737943358119984,0.30772739719636655,0.8656615821934153,0.3383947657374876,0.9962274610663098,0.6827131411108969,0.2738134408542259,0.23595154688362074
0.06743383717041485,0.7588359009916832,0.47664316426977704,0.6572772683324051,0.00843240776734977,0.814357909210466,0.45067190245549227,0.5848652772936102,0.5979282267042779
0.41268412904181606,0.5460958290596007,0.17842645756431752,0.40642548661031286,0.07746800691818934,0.1266673486704285,0.6843495132155243,0.19276336096260183,0.005187581384259343
0.006591083893268457,0.36564321576693204,0.9920331675074303,0.9445074484780918,0.8894521720492503,0.35989598976916604,0.3375358334948766,0.9555671130329724,0.10759274911365146
0.8101006198312589,0.4117874538994286,0.06595513163661293,0.2758878176927021,0.2701050507438355,0.9482477586056249,0.5174525308675488,0.6762443815577976,0.17008198555318865
0.2903992411204789,0.4861155653986895,0.8381617605832012,0.38049701236704836,0.3802300105181847,0.9677077633348642,0.4620578036700498,0.276451988183006,0.3909371746727899
0.39262186800767185,0.7655083805528522,0.28206690958582625,0.03601604892317545,0.8385107318383906,0.45058655084963184,0.6952032448475718,0.9981279303469599,0.8681221547451057
0.5387363337743497,0.43140663284608616,0.5566236570461843,0.5345177837713994,0.2805066234732738,0.4419882547425267,0.08599796453760544,0.18334878773737784,0.23354810479906252
0.4650123631559743,0.6708365010359038,0.754762426633423,0.159192895924263,0.5156675521614649,0.7094363367427428,0.19706123736440584,0.9518007082079617,0.5605049252884072
0.655196984750369,0.686987501389969,0.9383551905316596,0.07974224331534763,0.3404380826450416,0.14694336875409364,0.5953435753532345,0.7132907180752511,0.16551232702771113
0.563357403192447,0.9180985850243029,0.7973315653832885,0.8018222380394513,0.3464860794224005,0.24693174351314584,0.7072839282561986,0.396231790092915,0.4309181795598709
0.6695717391937719,0.5675872716748598,0.48795680809626263,0.36541135213334,0.24989628375320783,0.8676731050422285,0.7256486493207978,0.6152400738760648,0.6214895400554137
0.6303600257540127,0.21895389966497936,0.19286783695909926,0.6582716679112801,0.0459288250078288,0.4393128703306315,0.7066898659862076,0.5768136930698912,0.16399490031333164
0.9209602382555057,0.9585924517978297,0.8457609623509519,0.4742794451746234,0.20457135387895842,0.890140211857307,0.07102363282043112,0.24965249947591583,0.16306225855827816
0.5032828611352346,0.46851950691475985,0.026973597193514998,0.5884080288986596,0.8535796357234098,0.6998665036653495,0.20587485121780713,0.7453213851120909,0.5722028405923142
0.5758101979392833,0.6620530275488137,0.3911755205568007,0.4323679984965164,0.17544849767037662,0.3434110780399635,0.49559696681132537,0.8848533674578274,0.6548842289960328
0.4154718964853794,0.9561538635532371,0.8045138545780038,0.9777226531088379,0.058904147090294456,0.1386217515877105,0.9797381516011606,0.35482729149159264,0.07638337119821581
0.9829749805088697,0.19406909795182248,0.11096804952592954,0.31237371895288635,0.0057692189140240435,0.02732958308584532,0.11685711311357005,0.7134516741185305,0.9132390227712391
0.2197737866816717,0.5247646463060726,0.10141429492215304,0.7066042134436388,0.10014433783200916,0.6538147575389989,0.5322090825050684,0.6532096313211646,0.3807570714498195
0.870367598183795,0.9090830124991864,0.4865817546602903,0.7087705243932234,0.09236553262216574,0.6573726701278674,0.1917797185519673,0.7125027285288237,0.46313231156791534
0.4719804450166779,0.3155423848140917,0.3269904128638139,0.8681841901968658,0.16098540596256938,0.54915293155558,0.15703251020054232,0.6293909871444056,0.909389849822572
0.2613161460070045,0.0012551498083935853,0.10076220991271989,0.8309367772864867,0.5841229990913834,0.33183162056608906,0.09027942050189908,0.42214149064470363,0.39777457654838677
0.5213158264648534,0.28824597925136686,0.7305234128453987,0.4177576108206429,0.3765235601356479,0.48974127857611016,0.14733708497196052,0.9982929792903725,0.10920236467495259
0.8120703581556256,0.4518994070353398,0.7860062072938834,0.11201226809004261,0.32690965065344824,0.6203513195194829,0.6485568129822199,0.054977258967102816,0.3481663624717972
0.6585100702927706,0.48481550421669384,0.0059266171059561,0.05999845273311455,0.6312956418920767,0.28135049218110086,0.35806415912681666,0.7158713677839542,0.3894184207175043
0.16848889697915248,0.3681795001298124,0.34273237771247267,0.019879445159064035,0.8419986845193833,0.4326147808611801,0.9261475910735588,0.22679661974578347,0.1957863619522563
0.9145418679208375,0.30505494133984146,0.8544469120191595,0.212878617681438,0.4942514397508663,0.05115836236075211,0.9945332921898163,0.8259933691059321,0.9001465035799152
0.9834428534224819,0.5460293789450318,0.3583807552868714,0.15407103944412426,0.7918152018560624,0.3799819149310115,0.6406812548184102,0.9864887628386663,0.26066006215351134
0.03196983342443793,0.5829650273056507,0.336620304089018,0.6636503657726385,0.7382589453951204,0.7215808837037808,0.5228559813951144,0.2979527651952659,0.5248737015693906
0.27007349785826396,0.01802902702217335,0.6131736369226832,0.19830616332648154,0.09825382219714629,0.9010958175272996,0.517338020532095,0.26639043647301064,0.3116015255534379
0.06798193729760815,0.14038557306998511,0.11715728205998654,0.1773022210145082,0.3360568893217937,0.3343772133952554,0.8641699025632793,0.5650923942315407,0.6439058994065598
0.42899841578725606,0.45634398594696113,0.9252362079005672,0.30114119471748224,0.42680103832475735,0.930490382109122,0.250973676035949,0.8100226347262813,0.6693911245044096
0.5326489432749217,0.3692116522031672,0.1724330432841198,0.22962928144596906,0.8970802981821769,0.9805324371995466,0.9245734479937344,0.01465081154224468,0.3939098348339892
0.05643798724553395,0.1660209962838336,0.8252556078401897,0.8348340279342346,0.9719154285169092,0.5775410125043874,0.5247775300926659,0.5719855953748935,0.07143627888093584
0.8601696655214539,0.4100987893786816,0.3142624952084304,0.5976314572707889,0.7839547323239954,0.49319175875959775,0.1729574580905685,0.5018343330499462,0.3873477525936583
0.7632138691612124,0.562537676967166,0.6480446827796417,0.3755749442861471,0.18864699353173764,0.7897038199409802,0.9823399743720096,0.6967235366180033,0.9455236039574451
0.035862032372706576,0.9857042695758383,0.912015368546009,0.3924465425345742,0.19900898408262868,0.3886468153006156,0.42852763253101667,0.4421400392523537,0.27905689657478694
0.6583329903340523,0.928196352688481,0.5204955827006706,0.18342493790554304,0.0728958159776707,0.055926941739587344,0.6556885466053843,0.3383914655644106,0.13995166860143515
0.23739309907638806,0.04533463619392908,0.1067009538844752,0.7048344513989988,0.6434938871268507,0.5426823435583277,0.7664818484975117,0.18685456896175234,0.30451212941548167
0.20169686834796563,0.44023647548313494,0.7882783759681569,0.04535890597158876,0.3363323569100525,0.8161950355396453,0.4312477973507769,0.6735562389922558,0.7184368348315066
0.5665564271256054,0.03278754290425878,0.6719122363360279,0.702767162028101,0.7321050146867086,0.4688813294324635,0.09746519894479166,0.48502624835354213,0.9076901242105997
0.023368045589499897,0.10914643638537591,0.9155076292952825,0.5616301006482649,0.35961569191894793,0.3822279248807301,0.007058301415896695,0.8094456303053325,0.7349505631711586
0.35561717333313225,0.19267237025083384,0.6118922036927066,0.5574392871065403,0.6703999417622325,0.2523641198328922,0.6192645603384483,0.057893333604242536,0.025742864326291692
0.30214290802658383,0.32374999808393445,0.2646620562569518,0.8289740684978655,0.8122514320437786,0.6581083754592336,0.02663201847433161,0.3539748864202761,0.4174101021571348
0.1533971146819949,0.32438407062967745,0.3043507582759061,0.7324292788218705,0.15580919508296542,0.890299738171242,0.38774123615713496,0.27455096398372003,0.015347897040650094
0.4680691589064414,0.9007480155553867,0.8980758881749186,0.08788145908829514,0.09186440660765327,0.5719082341749814,0.5186900847231494,0.4656618671878092,0.8630786598492807
0.09178431075251925,0.7036609991811235,0.05698472799661536,0.20341836887377074,0.3124330747525813,0.9595144357429828,0.7865485412806186,0.421867668335957,0.9318125991078828
0.5599656049953387,0.6224458247799668,0.02004366401903468,0.005458745473604365,0.3061274366262866,0.5346668492787876,0.2995548103046791,0.8839553253670248,0.010121763779536441
0.12801216875976595,0.014400172215415896,0.5217833253064329,0.2702150661783803,0.12045639528549612,0.6870481429648151,0.9443769130778357,0.14649469205946775,0.9269962098952462
0.2321422056677943,0.012026508664030988,0.46112802371599126,0.4224524248666698,0.27857954814375996,0.41261803477793724,0.48789231918805076,0.9803886386890398,0.13540144047190183
0.002608254347582717,0.8046028378175102,0.2180717986600228,0.3567123984916365,0.0016938576643857894,0.5761401168797979,0.31103021219500426,0.27924668939685504,0.9579261375713367
0.6190579597461509,0.9056225481193799,0.7063499328841073,0.23583587019374608,0.16094902858475146,0.6889892010907239,0.5888565288353588,0.03210964456696386,0.8249955154136407
0.8091010759580245,0.3228191695708247,0.4291741895377772,0.15374879445046563,0.8722217426349296,0.3999361238702963,0.570911135881204,0.14517758982493123,0.21139245683911256
0.6277935821297594,0.6256594873697826,0.22358787200246533,0.07257113393281345,0.20677822966569603,0.049497209685727905,0.7566389292192552,0.28737184925970916,0.3623183249698889
0.6018800114381,0.5143519603303413,0.6282591422125469,0.9444161176055054,0.7975410174739541,0.08536429840663373,0.9438716191743505,0.32569117239743195,0.19681622226902973
0.6103888966066974,0.23949064139824838,0.28068891790928097,0.39279053510264494,0.10790980443471931,0.7897534726349885,0.4929416056168512,0.5969289360028729,0.7144947881029905
0.7017847261545064,0.4352420799513167,0.7077244694850429,0.24213116493904907,0.48753264082172265,0.3792678856403273,0.6891922163090284,0.22333418493409574,0.5308688494379383
0.3103577868695746,0.8249740263882254,0.09092010580119447,0.07992699468186104,0.9528085613838676,0.30986810081870275,0.7122496133205786,0.8768862969740683,0.2967728760406423
0.6693130203316235,0.4742319480615609,0.2623026753383725,0.9979040556869375,0.41566857609133046,0.5571817594490488,0.38208625791189976,0.7791768349026752,0.21449079171286567
0.2992870935275225,0.3221201238027702,0.8266346084054482,0.4135102836903217,0.7819526197345038,0.23509223115321776,0.9564236903579156,0.5035531628963673,0.23852366967486827
0.4005979434278897,0.7648744719329419,0.9270691954082145,0.8402480718424368,0.5020315307110685,0.2325788016649989,0.9635517010620195,0.3403770279046494,0.04472732716776229
0.9476806235549017,0.8292180421124447,0.9473921557795506,0.3205620435023697,0.9104125336953759,0.18709783118913526,0.43662657707390695,0.6071603551958208,0.04218391221016793
0.6082364224559369,0.41909649074933975,0.18378322375118472,0.24005036880510022,0.711057368373095,0.873165662653834,0.7197766328076669,0.12260125850717218,0.9147928015205297
0.026050514767080202,0.1552031183646959,0.07511539986719318,0.7647924948743515,0.534938918046334,0.04607912345837306,0.22415499074266387,0.8119351223554908,0.4609677986493834
0.7165540971451372,0.8041229609694601,0.9346429480405049,0.4690314800334401,0.06814774669060719,0.22047662422667813,0.6611756752454487,0.5410538654223104,0.6446075705453841
0.6744410304661239,0.11517370770502344,0.4797638413769171,0.1681109316185626,0.8142566327245156,0.06689367150443237,0.7071235061641564,0.10230552152889416,0.8096728703143706
0.9153817954039698,0.8826988173948487,0.4072559642574044,0.48928069795143825,0.678527444750113,0.4968016564248683,0.9659855447130636,0.9215202537168974,0.16915369365518562
0.4279625883493261,0.6604380124152186,0.4912433255395854,0.8120883099281104,0.1910427029278925,0.7739784785456492,0.8016036835431016,0.5505149896081081,0.31691186282434236
0.7978499759640704,0.5007915394432731,0.652604587533803,0.24657580343016072,0.6318911735629062,0.44149666230046614,0.676532440862077,0.07922733931463921,0.4207626352335536
0.6142051537534406,0.10689336782964187,0.8680076799104804,0.3273602550039981,0.15844143351834716,0.8930043242455485,0.012213604263345501,0.6825473701512813,0.36759970673634657
0.24343721021135944,0.7668041837382786,0.3227698916926208,0.31645222351537716,0.7279206474102325,0.7991584780210604,0.0831541774399337,0.5519513500303321,0.3488773753926079
0.0482848928084092,0.686597242488745,0.8442421972013368,0.0703846213928252,0.2362141012440746,0.15549606495205248,0.8436917976841752,0.0035832202156608206,0.38818074589685314
0.25388933947549297,0.2730401852703893,0.20959939527212845,0.591829817023759,0.7582985185544815,0.5026050054261335,0.20803096324856374,0.5939578829349921,0.07737240885312224
0.5725344051751862,0.23072217446221466,0.2896867383256395,0.4542824470040918,0.9259365775947485,0.6841255770142255,0.7744351312011672,0.19343830111260407,0.8897386877177713
0.4943817954389125,0.6682834785180699,0.378597492304677,0.9581660963783154,0.30864530901611786,0.07468052623370902,0.2983702245992125,0.5990839708359732,0.8962973452608988
0.6694827096321515,0.5914551643502272,0.793587166682825,0.040602686398152565,0.7189695421804989,0.25378640552861387,0.8576316272889725,0.25596088481878343,0.18864477678601388
0.324911916236977,0.1581164660175649,0.6877734140599934,0.7497613951294122,0.055680292679294086,0.19834923557948936,0.23220826688144203,0.7753768793121807,0.6941625651716492
0.8360081883720001,0.6490424941840409,0.7534770127725394,0.11996741102018005,0.5839506452535848,0.4349099732210049,0.1807353360028341,0.8333371162002028,0.9076263259194591
0.3839947531091321,0.5173969392594325,0.7046895709025346,0.9730810354008568,0.0597824905600467,0.39418797752958235,0.5675791431556584,0.44792968576991676,0.6643359717440914
0.772276086805327,0.2819654337513988,0.19927414180168868,0.3466582881806083,0.9990286324371773,0.9619255141003082,0.6038160473658414,0.7310559788914825,0.46727857755135815
0.6668041530566896,0.9100954943333558,0.6332870914318476,0.4893106628354993,0.6366716411504614,0.5824176584518942,0.2784295046552665,0.6409621837620992,0.9209933254631417
0.45126759959556784,0.4815286685860948,0.08037691134056557,0.5733852367497595,0.4449813617192302,0.3198964992004538,0.9247532991083589,0.408162521067194,0.8514119328138193
0.6033913695821116,0.908874759692528,0.5976395481560333,0.7387534129553738,0.2719605280443991,0.38599566961316434,0.9528815536388736,0.39742984416855376,0.9653328534412421
0.7129717059779274,0.5866040282778446,0.8191926986811873,0.958134757095655,0.271986584860222,0.8371483432510768,0.3277714783487208,0.8157036481778507,0.41044343429963304
0.5096104757395401,0.3306667092672406,0.15716829301114055,0.2618781523898851,0.2589481106481083,0.8620470546195138,0.9662129674295189,0.5612788301677997,0.20682357924631134
0.47200017517416226,0.3544575245906756,0.12268324845032741,0.02312951311097755,0.7962713045231646,0.8732914149643616,0.4605820050308318,0.5232895338992599,0.9769401557407629
0.7629862264959798,0.8584591452860784,0.5005173329941756,0.1977976329054698,0.9605561920638495,0.4560002630857909,0.8537285268502411,0.03493828012384248,0.2755728764325389
0.9843313428186379,0.2357742489145379,0.9874705209251017,0.0075134173102298085,0.06791504467557341,0.7305731523695261,0.7934757154732204,0.9889346409413268,0.10255491004675532
0.6304301690247047,0.9041372154665046,0.8642123367836086,0.14697687599502207,0.17247196213311322,0.1582320043146852,0.2826970952394574,0.6772717464500665,0.024397786644366537
0.7166820942075807,0.23787757451602853,0.25542585679708474,0.4701925191053271,0.9691626356587585,0.12272514612729091,0.9472309816735589,0.319117267730482,0.9211513857814129
0.9090286611226561,0.6964237183353883,0.6378027341167508,0.35869951824974233,0.3542727301412164,0.4140023816931393,0.4862542967174486,0.564264186387473,0.1280931281998977
0.7169353008572571,0.5592785585222525,0.2449347623263285,0.9052525870638943,0.3656339230304412,0.6159069009173825,0.054742479499793495,0.40014098844903356,0.7747195100818861
0.5889870601468183,0.4321912543264239,0.47981238686660643,0.10464405550330136,0.8172311941930548,0.1638779044654456,0.4598531159942112,0.6903544089701243,0.29336961807937356
0.4332159895590979,0.7565167761925321,0.26195214071979966,0.493107451551543,0.4803693655855459,0.924331488085555,0.22837363789600795,0.05836419564626616,0.12253741503410942
0.5109487395049402,0.33497784472470493,0.1478486272079591,0.6692611139764031,0.16889238542626772,0.08698215497038209,0.05277799887231416,0.6972501410451389,0.9897198420421993
0.15399654795336393,0.768670584185465,0.24374959927329265,0.4496678334773486,0.3113255744311547,0.3668378980371696,0.2116661641643921,0.8032547129163731,0.5717037884689536
0.8842790284043587,0.07673401233765165,0.6916051554607848,0.566633588967639,0.2822187724859161,0.9821763492906159,0.6753472809503746,0.8765998687212575,0.29218233025507767
0.4681489572603963,0.9172076176777652,0.9652778245782782,0.3169320289363686,0.7418404928188704,0.5715805478465316,0.24725050389689307,0.6042792921257778,0.23539596432925514
0.004265408742846866,0.41437283357056365,0.9349280092108067,0.9937911202633858,0.20805940326830985,0.1196455047860624,0.2621710983043707,0.7465053296340074,0.053913588354079334
0.38244313395424634,0.7101374855404226,0.8639937227006521,0.08461694267785369,0.5707237593583078,0.35010288303329684,0.4497067206449512,0.21148555380831757,0.6696584826235359
0.9701609714150135,0.5623208389736319,0.8049110594595181,0.05786575260547555,0.37694237701188527,0.9443098415175725,0.7039057101311592,0.9874257175179988,0.30808479817618484
0.6778619688587422,0.8006744714491004,0.831477136553411,0.6037231297399186,0.21953999198867802,0.4527016505748479,0.8405075889969172,0.28360428405101035,0.9886406484580025
0.214020592644256,0.8434255201540084,0.16743449305429214,0.22881535392087937,0.7948235131198964,0.2888888533536689,0.9835256984770099,0.8743108709146215,0.6069568509458604
0.021947390791566157,0.2640639031492886,0.4009019205306308,0.45502243227520534,0.9360878503878997,0.38480200289883093,0.19009642651598446,0.9280887812581099,0.5413530348905332
0.2678779691145623,0.03680095115809334,0.5342072769465106,0.7108994721122404,0.8743796276697758,0.5365031611470994,0.11365378667097992,0.0005873974703176632,0.8068266955675379
0.904011570952646,0.30255847307972206,0.4238228579751746,0.17310756145879358,0.11977103780748644,0.9297888234846114,0.9805095919368146,0.8516435860006469,0.6708254243477949
0.8645578527338317,0.5649257059771974,0.3320630420507792,0.056370399385505476,0.07685045257402567,0.07783993370146258,0.2715302988440118,0.9312168206907679,0.47045334625389557
0.47736351623150053,0.3734710499197521,0.13212299968505548,0.8727826408351907,0.4109145324729745,0.41884424627797123,0.1334349802710192,0.18417991341900042,0.09833462444886343
0.10011207875900319,0.15356107080902148,0.879974436743241,0.5950130321935262,0.38293552316248725,0.8255618035338188,0.5710627682058713,0.5541003438008187,0.8689051871619071
0.17122827041370503,0.3143602300341124,0.027322674629367327,0.9156930757310872,0.45467434272587015,0.30969565332045246,0.5623153188832317,0.05200870994341811,0.8708402580907931
0.7356796029376677,0.2631443302748666,0.2776014042136926,0.11790402429894109,0.267208084708226,0.42096222952483675,0.04230140174212049,0.39597378334210076,0.04421936160645268
0.5617864980579815,0.9152665073295413,0.33092984405361625,0.8762330106714358,0.6840482448947246,0.9298047454399304,0.9700041944097929,0.3784362040843575,0.8204255622095564
0.1898726232059107,0.8815630130745713,0.038617235417639506,0.753789301641249,0.5972979862566303,0.25864136064817644,0.846451899077538,0.2469803810680835,0.504021148921115
0.11582141184197337,0.3170641896728488,0.9965182309032964,0.42597290303434976,0.9725994691345824,0.45704289279649535,0.02236230007077722,0.008941862160812497,0.35112992867521275
0.17055422235229667,0.02377339734190076,0.7599923511822777,0.18004170001404307,0.01082722756051513,0.269919389478548,0.8782645740308617,0.28634375112039767,0.6132708749183317
0.25314946982391884,0.6246058867164791,0.8261140138651596,0.4606251361419038,0.0866047067735668,0.46551486963809907,0.625625583655079,0.32368232822156995,0.11033198628382224
0.20977747695998328,0.05293589227710682,0.9094973447431899,0.5498397052685199,0.11592399605799442,0.779880833299896,0.2832591108533714,0.39273919509788024,0.42638555761347596
0.011293732996081718,0.3587209954733809,0.24764537423100652,0.24952622741348707,0.9082172657081097,0.1444900901214352,0.36576582358999543,0.4217317289338238,0.8473375861910344
0.47039176375589375,0.017193461718294167,0.1165552959760473,0.250886988733794,0.15628512061873046,0.8002601623333612,0.3788124202611374,0.8666059490946221,0.12395458284511274
0.5521082096366505,0.0018051481318656082,0.26638902146583765,0.006043060484166141,0.008837216035909257,0.14231336012200446,0.998264738934898,0.6745977033206346,0.14826028044159745
0.15718159100961038,0.12426606145369135,0.2676181923576574,0.7103058720746189,0.8270846000190418,0.8733611051987865,0.7137034463064641,0.4367176721696735,0.7757608719162817
0.04194197862355342,0.4948061969416101,0.5760749127181595,0.8087002304162922,0.8284670764181575,0.31237897368046297,0.7353160428612894,0.18878756937281715,0.40960097860260203
0.11445159558697249,0.3083894928102472,0.0996345804188622,0.6128023209188946,0.5942587191282125,0.23871524491009677,0.1737134776143473,0.6069705641935337,0.48206800757730006
0.9967391595288652,0.5491714031386916,0.7340919373680151,0.524068981013159,0.20039796739736393,0.6050770159328609,0.48564656159797903,0.1761756408877002,0.49271599225340357
0.6796595935039195,0.6048437617289848,0.5836684943108076,0.08642970550605866,0.08779472918510323,0.9960908130482489,0.10465176199161219,0.8071171997046549,0.6434738827734948
0.02237261441161076,0.6066386143568779,0.7903580704860204,0.6783131749290247,0.42641229922431034,0.467742863966385,0.20108547005030564,0.933038441614384,0.12854819418897323
0.28190320698966054,0.6917955327396945,0.025993387311273763,0.7185919782481186,0.681379487180183,0.7949885108839195,0.1989226748341555,0.08631916105201765,0.6112054530035911
0.7320858517303135,0.23672765525339146,0.6532341453743712,0.13931104647116055,0.9021656994963612,0.03512514678560119,0.06918458875695477,0.9918917020878472,0.13498147196258314
0.48440265117982273,0.059426033462203876,0.9769018552624236,0.07924427209700136,0.07038647388164665,0.5746020832240886,0.2799818980338634,0.039218134473354205,0.4249507613898482
